gene_id,gene_symbol,chromosome,loeuf,loeuf_quintile,analysis_stratum,mutation_rate_correction,mu_snp_PTV,mu_snp_Mis2,mu_snp_Mis1,mu_snp_Mis0,mu_snp_Syn,corrected_mu_snp_PTV,corrected_mu_snp_Mis2,corrected_mu_snp_Mis1,corrected_mu_snp_Mis0,corrected_mu_snp_Syn
ENSG00000196418,ZNF124,1,1.73,5,LOEUF5,0.954282365089539,6.2044e-07,0,1.0443e-07,9.3129e-06,2.8341e-06,5.92074950596154e-07,0,9.96557073863006e-08,8.88713623784237e-06,2.70453165090026e-06
ENSG00000196419,XRCC6,22,0.218,1,LOEUF1_mu2,0.968327032966727,1.8186e-06,7.3621e-07,4.8306e-06,1.2354e-05,7.2692e-06,1.76099954215329e-06,7.12892044940434e-07,4.67760056544907e-06,1.19627121652709e-05,7.03896286804173e-06
ENSG00000196420,S100A5,1,1.957,5,LOEUF5,0.999405971766538,1.1589e-07,0,3.962e-08,2.5532e-06,1.314e-06,1.15821158068024e-07,0,3.95964646013903e-08,2.55168332711433e-06,1.31321944690123e-06
ENSG00000196427,NBPF4,1,1.466,5,LOEUF5,0.955187849947179,8.2703e-07,0,5.8582e-08,8.0318e-06,3.2437e-06,7.89969007541815e-07,0,5.59568146256056e-08,7.67187777320575e-06,3.09834282887366e-06
ENSG00000196428,TSC22D2,3,0.324,1,LOEUF1_mu2,1.11817823421721,1.2139e-06,1.452e-06,2.0647e-06,1.8229e-05,1.0641e-05,1.35735655851628e-06,1.62359479608339e-06,2.30870260018828e-06,2.03832710315456e-05,1.18985345903054e-05
ENSG00000196431,CRYBA4,22,1.388,4,LOEUF4,0.965467137026515,1.1899e-06,1.8466e-08,2.4082e-07,7.1916e-06,3.6441e-06,1.14880934634785e-06,1.78283161523316e-08,2.32503795938725e-07,6.94325346263988e-06,3.51825879403832e-06
ENSG00000196436,NPIPB15,16,1.91,5,LOEUF5,0.501619936264049,1.146e-06,0,0,1.3978e-05,5.056e-06,5.748564469586e-07,0,0,7.01164346909887e-06,2.53619039775103e-06
ENSG00000196437,ZNF569,19,0.97,3,LOEUF3,0.922523072692745,1.3518e-06,1.2511e-07,1.0751e-06,1.4295e-05,5.418e-06,1.24706668966605e-06,1.15416861624589e-07,9.91804555451971e-07,1.31874673241428e-05,4.99823000784929e-06
ENSG00000196449,YRDC,1,1.324,4,LOEUF4,1.30415415797336,2.767e-07,0,5.9052e-07,8.8988e-06,4.4618e-06,3.6085945551123e-07,0,7.70129113366431e-07,1.16054070209734e-05,5.81887502204556e-06
ENSG00000196453,ZNF777,7,0.096,1,LOEUF1_mu1,1.11056612743964,1.5812e-06,3.4992e-06,7.6042e-06,2.3402e-05,1.6257e-05,1.75602716070756e-06,3.88609299313678e-06,8.4449669462765e-06,2.59894685143424e-05,1.80544735337862e-05
ENSG00000196455,PIK3R4,3,0.39,1,LOEUF1_mu1,0.958336761961778,3.7994e-06,3.2092e-06,5.8588e-06,2.9011e-05,1.3517e-05,3.64110469339758e-06,3.07549433648774e-06,5.61470342098166e-06,2.78023078012731e-05,1.29538380114374e-05
ENSG00000196456,ZNF775,7,0.827,3,LOEUF3,1.27260461033405,1.0606e-06,4.0039e-07,1.4542e-06,2.6674e-05,1.3646e-05,1.34972444972029e-06,5.0953815993165e-07,1.85062162434777e-06,3.39454553760504e-05,1.73659625126184e-05
ENSG00000196458,ZNF605,12,0.937,3,LOEUF3,0.951827950022077,1.5264e-06,1.0218e-07,2.0176e-06,1.4401e-05,6.9502e-06,1.4528701829137e-06,9.72577799332558e-08,1.92040807196454e-06,1.37072743082679e-05,6.61539461824344e-06
ENSG00000196460,RFX8,2,1.085,4,LOEUF4,0.960688083349443,1.7293e-06,0,2.0233e-07,1.2189e-05,5.6346e-06,1.66131790253619e-06,0,1.94376019904093e-07,1.17098270479464e-05,5.41309307444077e-06
ENSG00000196465,MYL6B,12,1.405,4,LOEUF4,0.943429836388848,4.9036e-07,0,2.1596e-07,6.2946e-06,3.0837e-06,4.62620254571636e-07,0,2.03743107466536e-07,5.93851344813324e-06,2.90925458647229e-06
ENSG00000196466,ZNF799,19,1.567,5,LOEUF5,0.921269578634992,1.5121e-06,0,7.0574e-08,1.6709e-05,6.1482e-06,1.39305172985397e-06,0,6.50176792425859e-08,1.53934933894121e-05,5.66414962336366e-06
ENSG00000196470,SIAH1,16,0.499,2,LOEUF2,0.944458982449255,1.0666e-06,3.6198e-06,3.2873e-06,2.676e-06,3.5332e-06,1.00735995068038e-06,3.41875262466981e-06,3.10472001300543e-06,2.52737223703421e-06,3.33696247678971e-06
ENSG00000196475,GK2,4,1.425,4,LOEUF4,0.953530051077177,7.5734e-07,0,5.0409e-07,1.3742e-05,5.3719e-06,7.22146448882789e-07,0,4.80664963447494e-07,1.31034099619026e-05,5.12226808138149e-06
ENSG00000196476,C20orf96,20,1.367,4,LOEUF4,1.05518004239153,1.3433e-06,0,0,1.0133e-05,3.7612e-06,1.41742335094455e-06,0,0,1.06921393695534e-05,3.96874317544304e-06
ENSG00000196482,ESRRG,1,0.56,2,LOEUF2,0.966754713197626,1.8204e-06,4.998e-06,4.0801e-06,6.7905e-06,6.5372e-06,1.75988027990496e-06,4.83184005656173e-06,3.94445590531763e-06,6.56474787996848e-06,6.31986891111552e-06
ENSG00000196497,IPO4,14,0.852,3,LOEUF3,0.993423279384034,2.6406e-06,0,6.1016e-07,3.659e-05,1.6394e-05,2.62323351154148e-06,0,6.06147148148962e-07,3.63493577926618e-05,1.62861812422218e-05
ENSG00000196498,NCOR2,12,0.169,1,LOEUF1_mu1,1.20231261235669,7.1521e-06,2.3791e-07,9.8194e-06,0.00011682,6.295e-05,8.59906003483626e-06,2.8604219360578e-07,1.18059884657753e-05,0.000140454159375508,7.56855789478535e-05
ENSG00000196502,SULT1A1,16,1.543,5,LOEUF5,0.949473685806481,1.0794e-06,0,3.1112e-07,1.0035e-05,4.5322e-06,1.02486189645952e-06,0,2.95400253128112e-07,9.52796843706804e-06,4.30320463881214e-06
ENSG00000196503,ARL9,4,0.862,3,LOEUF3,0.983130497386444,4.1305e-07,0,0,2.6537e-06,1.0527e-06,4.06082051945471e-07,0,0,2.60893340091441e-06,1.03494147459871e-06
ENSG00000196504,PRPF40A,2,0.4,1,LOEUF1_mu1,1.19620976609878,3.9162e-06,0,6.8588e-06,1.9064e-05,7.9167e-06,4.68459668599605e-06,0,8.20456354371832e-06,2.28045429809072e-05,9.47003385527422e-06
ENSG00000196505,GDAP2,1,0.897,3,LOEUF3,0.98492394739213,2.049e-06,2.9727e-08,1.3528e-06,1.1949e-05,4.8591e-06,2.01810916820647e-06,2.92788341841258e-08,1.33240511603207e-06,1.17688562473886e-05,4.7858439527731e-06
ENSG00000196510,ANAPC7,12,0.373,1,LOEUF1_mu2,0.942622865352707,1.7062e-06,8.211e-07,3.337e-06,1.352e-05,7.1002e-06,1.60830313286479e-06,7.73987634741108e-07,3.14553250168198e-06,1.27442611395686e-05,6.69281086857729e-06
ENSG00000196511,TPK1,7,0.7,2,LOEUF2,0.988743428356849,7.6137e-07,0,1.885e-07,6.4313e-06,2.663e-06,7.52799584048054e-07,0,1.86378136245266e-07,6.3589056107914e-06,2.63302374971429e-06
ENSG00000196517,SLC6A9,1,0.633,2,LOEUF2,0.912312415419581,1.9757e-06,2.7859e-06,4.0478e-06,2.1468e-05,1.3935e-05,1.80245563914447e-06,2.54161115811741e-06,3.69285819513538e-06,1.95855229342276e-05,1.27130735088719e-05
ENSG00000196526,AFAP1,4,0.665,2,LOEUF2,1.13990095343543,2.3383e-06,0,8.4036e-07,3.0284e-05,1.5286e-05,2.66543039941808e-06,0,9.57927165229002e-07,3.45207604738387e-05,1.7424525974214e-05
ENSG00000196531,NACA,12,0.698,2,LOEUF2,1.00094271495301,1.423e-06,1.8178e-06,2.1794e-06,1.8528e-05,9.32e-06,1.42434148337813e-06,1.81951366724157e-06,2.18145455296858e-06,1.85454666226493e-05,9.32878610336201e-06
ENSG00000196535,MYO18A,17,0.287,1,LOEUF1_mu1,0.906852890914025,5.9887e-06,1.5065e-07,4.027e-06,7.9345e-05,3.1963e-05,5.43086990781682e-06,1.36617388016198e-07,3.65189659171078e-06,7.19542426295733e-05,2.8985738952285e-05
ENSG00000196542,SPTSSB,3,1.908,5,LOEUF5,0.980968738394555,3.4298e-07,0,1.1817e-07,2.1089e-06,5.7455e-07,3.36452657894564e-07,0,1.15921075816085e-07,2.06876497240028e-06,5.63615588644591e-07
ENSG00000196544,BORCS6,17,0.924,3,LOEUF3,1.22069049937388,3.4711e-07,2.3198e-08,7.0015e-07,1.0156e-05,5.3334e-06,4.23713879237668e-07,2.83175782044753e-08,8.54666453136622e-07,1.23973327116411e-05,6.51043070936065e-06
ENSG00000196547,MAN2A2,15,0.619,2,LOEUF2,1.01142019223576,4.1527e-06,0,3.0752e-06,4.3074e-05,1.9288e-05,4.20012463229743e-06,0,3.1103193751634e-06,4.3565913360363e-05,1.95082726678433e-05
ENSG00000196549,MME,3,0.923,3,LOEUF3,0.949848568745348,3.5388e-06,0,1.9832e-06,1.8591e-05,8.1851e-06,3.36132411507604e-06,0,1.88373968153577e-06,1.76586347415448e-05,7.77460552003755e-06
ENSG00000196550,FAM72A,1,1.821,5,LOEUF5,0.218268140016717,2.556e-07,0,6.7672e-07,2.8086e-06,1.6246e-06,5.57893365882729e-08,0,1.47706415712113e-07,6.13027898050952e-07,3.54598420271159e-07
ENSG00000196557,CACNA1H,16,0.504,2,LOEUF2,1.65162879596864,5.6601e-06,0,8.83e-06,0.00010937,5.7752e-05,9.34838414806209e-06,0,1.45838822684031e-05,0.00018063864141509,9.53848662247808e-05
ENSG00000196562,SULF2,20,0.442,2,LOEUF2,1.0044897314469,3.1014e-06,1.8588e-06,6.4217e-06,2.9638e-05,1.6893e-05,3.11532445310942e-06,1.8671455128135e-06,6.45053170843256e-06,2.97710666606232e-05,1.69688450333325e-05
ENSG00000196565,HBG2,11,0.826,3,LOEUF3,0.780587515369812,1.4085e-07,1.61e-07,1.1956e-06,2.085e-06,1.5901e-06,1.09945751539838e-07,1.2567458997454e-07,9.33270433376147e-07,1.62752496954606e-06,1.24121220818954e-06
ENSG00000196569,LAMA2,6,0.732,2,LOEUF2,0.968866328802731,1.0767e-05,0,5.882e-06,8.6447e-05,3.6361e-05,1.0431783762219e-05,0,5.69887174601766e-06,8.37555875260097e-05,3.52289485815961e-05
ENSG00000196570,PFN3,5,1.371,4,LOEUF4,1.16089251816264,1.3824e-07,0,1.4891e-08,4.4599e-06,2.1599e-06,1.60481781710803e-07,0,1.72868504879599e-08,5.17746454175356e-06,2.50741174997949e-06
ENSG00000196576,PLXNB2,22,0.285,1,LOEUF1_mu1,1.09820310502006,5.9851e-06,2.8304e-06,1.629e-05,7.3056e-05,4.9187e-05,6.57285540385559e-06,3.10835406844879e-06,1.78897285807769e-05,8.02303260403458e-05,5.40173161266219e-05
ENSG00000196578,OR5AC2,3,1.66,5,LOEUF5,1.13067715787629,2.7089e-07,0,0,8.3494e-06,3.144e-06,3.06289135297108e-07,0,0,9.44047586197228e-06,3.55484898436305e-06
ENSG00000196581,AJAP1,1,0.192,1,LOEUF1_mu2,1.21679323079881,9.9058e-07,7.9975e-09,3.8799e-07,1.6816e-05,8.8594e-06,1.20533103856468e-06,9.73130386331347e-09,4.7210360561763e-07,2.04615949691128e-05,1.0780057948939e-05
ENSG00000196584,XRCC2,7,1.37,4,LOEUF4,0.936984178649227,9.5025e-07,0,1.162e-07,7.317e-06,2.411e-06,8.90369215761428e-07,0,1.0887756155904e-07,6.85591323517639e-06,2.25906885472329e-06
ENSG00000196586,MYO6,6,0.419,1,LOEUF1_mu1,0.947214253713689,5.5391e-06,0,4.9063e-08,3.7275e-05,1.2254e-05,5.24671447274549e-06,0,4.64731729299547e-08,3.53074113071777e-05,1.16071634650075e-05
ENSG00000196588,MRTFA,22,0.259,1,LOEUF1_mu1,1.23596818512,2.4237e-06,1.4446e-06,3.1147e-06,2.8853e-05,1.6436e-05,2.99561609027534e-06,1.78547964022435e-06,3.84967010619326e-06,3.56613900452674e-05,2.03143730906323e-05
ENSG00000196591,HDAC2,6,0.1,1,LOEUF1_mu2,1.02791596309144,1.8958e-06,4.9216e-06,4.5647e-06,4.0586e-06,4.5042e-06,1.94872308282875e-06,5.05899120395082e-06,4.69212799672348e-06,4.17189972780291e-06,4.62993908095645e-06
ENSG00000196597,ZNF782,9,1.079,4,LOEUF4,0.963308554131401,1.6485e-06,0,1.3665e-06,1.6494e-05,6.7231e-06,1.58801415148561e-06,0,1.31636113922056e-06,1.58888112918433e-05,6.47641974028082e-06
ENSG00000196600,SLC22A25,11,1.579,5,LOEUF5,1.10043415963165,1.1384e-06,0,0,1.4377e-05,5.0349e-06,1.25273424732467e-06,0,0,1.58209419130243e-05,5.54057595032941e-06
ENSG00000196604,POTEF,2,1.012,3,LOEUF3,0.890147293221194,1.9451e-06,0,2.048e-07,3.0564e-05,1.3546e-05,1.73142550004454e-06,0,1.82302165651701e-07,2.72064618700126e-05,1.20579352339743e-05
ENSG00000196605,ZNF846,19,1.891,5,LOEUF5,0.994378757054761,1.3464e-06,0,2.1328e-07,1.2356e-05,4.4838e-06,1.33883155849853e-06,0,2.12081101304639e-07,1.22865439221686e-05,4.45859547088214e-06
ENSG00000196611,MMP1,11,1.525,5,LOEUF5,1.08341023153268,1.1809e-06,0,4.1965e-07,1.2232e-05,4.9646e-06,1.27939914241695e-06,0,4.5465310366269e-07,1.32522739521078e-05,5.37869843546716e-06
ENSG00000196616,ADH1B,4,1.241,4,LOEUF4,0.972357189937518,7.2637e-07,0,3.8752e-07,1.0744e-05,4.9661e-06,7.06291092054915e-07,0,3.76807858244587e-07,1.04470056486887e-05,4.82882304094871e-06
ENSG00000196620,UGT2B15,4,1.733,5,LOEUF5,1.03618977546942,1.4439e-06,0,3.0407e-07,1.2581e-05,4.8386e-06,1.4961544168003e-06,0,3.15074225026987e-07,1.30363035651808e-05,5.01370784758634e-06
ENSG00000196628,TCF4,18,0.217,1,LOEUF1_mu2,0.909724499587674,2.9033e-06,4.3614e-06,6.9327e-06,1.332e-05,1.0049e-05,2.64120313965289e-06,3.96767243250168e-06,6.30684703829146e-06,1.21175303345078e-05,9.14182149635653e-06
ENSG00000196636,SDHAF3,7,1.722,5,LOEUF5,1.04607367438377,2.6968e-07,0,3.7757e-08,3.3829e-06,1.5051e-06,2.82105148507816e-07,0,3.94966037237081e-08,3.53876263307287e-06,1.57444548731502e-06
ENSG00000196639,HRH1,3,1.156,4,LOEUF4,0.969850866786849,1.2193e-06,3.2936e-07,1.2029e-06,1.4248e-05,6.16e-06,1.1825391618732e-06,3.19430081484917e-07,1.1666336076579e-06,1.3818435149979e-05,5.97428133940699e-06
ENSG00000196642,RABL6,9,0.245,1,LOEUF1_mu1,1.23547084149804,2.183e-06,1.3512e-06,2.3262e-06,2.7437e-05,1.617e-05,2.69703284699022e-06,1.66936820103215e-06,2.87395227149274e-06,3.38976134781817e-05,1.99775635070233e-05
ENSG00000196646,ZNF136,19,1.375,4,LOEUF4,0.9324138341486,2.0996e-06,5.1933e-08,2.1402e-06,1.1936e-05,4.221e-06,1.9576960861784e-06,4.84230476488392e-08,1.99555208784483e-06,1.11292915243977e-05,3.93571879394124e-06
ENSG00000196652,ZKSCAN5,7,0.449,2,LOEUF2,0.937327447217558,1.8599e-06,6.2289e-07,4.3409e-06,2.0224e-05,9.7028e-06,1.74333531907994e-06,5.83851893597345e-07,4.0688447156267e-06,1.89565102925279e-05,9.09470075486253e-06
ENSG00000196653,ZNF502,3,1.138,4,LOEUF4,0.897266394383353,1.3821e-06,0,1.1821e-06,1.2386e-05,4.2696e-06,1.24011188367723e-06,0,1.06065860480056e-06,1.11135415608322e-05,3.83096859745916e-06
ENSG00000196655,TRAPPC4,11,1.476,5,LOEUF5,1.09653265067217,4.3239e-07,0,1.479e-06,3.8418e-06,2.2696e-06,4.74129752824138e-07,0,1.62177179034413e-06,4.21265913735233e-06,2.48869050396555e-06
ENSG00000196659,TTC30B,2,1.128,4,LOEUF4,0.974040261535731,1.03e-06,0,1.0362e-06,1.6091e-05,6.964e-06,1.0032614693818e-06,0,1.00930051900332e-06,1.56732818483714e-05,6.78321638133483e-06
ENSG00000196660,SLC30A10,1,0.251,1,LOEUF1_mu2,1.00804751856802,9.6181e-07,4.4321e-07,2.309e-06,1.0903e-05,6.7164e-06,9.69550183833908e-07,4.46776740704532e-07,2.32758172037356e-06,1.09907420949471e-05,6.77045035371025e-06
ENSG00000196663,TECPR2,14,0.346,1,LOEUF1_mu1,0.986438152325883,2.8094e-06,8.7104e-07,4.919e-06,4.6647e-05,2.6298e-05,2.77129934514433e-06,8.59227088201937e-07,4.85228927129102e-06,4.60143804915455e-05,2.59413505298661e-05
ENSG00000196666,FAM180B,11,1.212,4,LOEUF4,1.05671240968391,4.1525e-07,0,2.4031e-07,6.0391e-06,2.7257e-06,4.38799828121243e-07,0,2.5393855917114e-07,6.3815919133221e-06,2.88028101507543e-06
ENSG00000196670,ZFP62,5,0.431,2,LOEUF2,1.08924101195424,1.5194e-06,1.2819e-06,3.3919e-06,1.8153e-05,8.6208e-06,1.65499279356327e-06,1.39629805322414e-06,3.69459658844757e-06,1.97729920900053e-05,9.39012891585508e-06
ENSG00000196678,ERI2,16,0.975,3,LOEUF3,0.894717497050225,1.0708e-06,2.0643e-07,7.0556e-07,1.5152e-05,6.1167e-06,9.58063495841381e-07,1.84696532916078e-07,6.31276877218757e-07,1.3556759515305e-05,5.47271851420711e-06
ENSG00000196683,TOMM7,7,1.764,5,LOEUF5,1.041914965904,2.3998e-07,0,9.3057e-08,1.1856e-06,5.5953e-07,2.50038753517642e-07,0,9.69574809821284e-08,1.23529438357578e-06,5.82982680872265e-07
ENSG00000196689,TRPV1,17,1.084,4,LOEUF4,1.11940746600791,2.6245e-06,0,5.1849e-06,2.7125e-05,1.6907e-05,2.93788489453777e-06,0,5.80401577050444e-06,3.03639275154647e-05,1.89258220277958e-05
ENSG00000196693,ZNF33B,10,0.78,3,LOEUF3,0.970015400832092,1.4484e-06,0,1.0567e-06,1.7212e-05,6.5533e-06,1.4049703065652e-06,0,1.02501527405927e-06,1.6695905079122e-05,6.35680192627295e-06
ENSG00000196700,ZNF512B,20,0.206,1,LOEUF1_mu1,1.0774171797992,3.0822e-06,9.9655e-07,3.7096e-06,3.5323e-05,1.7612e-05,3.32081523157709e-06,1.07370009052889e-06,3.99678677018311e-06,3.80576070420471e-05,1.89754713706235e-05
ENSG00000196704,AMZ2,17,1.445,5,LOEUF5,0.942013510836006,1.0322e-06,0,5.0043e-07,9.5313e-06,3.7873e-06,9.72346345884925e-07,0,4.71411821227662e-07,8.97861337583122e-06,3.56768776958921e-06
ENSG00000196705,ZNF431,19,0.96,3,LOEUF3,0.947795230525794,1.2629e-06,0,7.6177e-08,1.2891e-05,4.3863e-06,1.19697059663103e-06,0,7.22001972757634e-08,1.2218028316708e-05,4.15731421965529e-06
ENSG00000196711,ALKAL1,8,1.849,5,LOEUF5,1.45941598403341,3.9443e-07,9.926e-08,1.3281e-07,3.5398e-06,1.8598e-06,5.75637446582297e-07,1.44861630575156e-07,1.93825036839477e-07,5.16604070028146e-06,2.71422184710533e-06
ENSG00000196712,NF1,17,0.29,1,LOEUF1_mu1,0.904143487370515,8.8074e-06,9.8367e-06,3.0251e-05,3.9293e-05,2.8657e-05,7.96315335066707e-06,8.89378824221755e-06,2.73512446364455e-05,3.55265100492497e-05,2.59100399175769e-05
ENSG00000196715,VKORC1L1,7,0.489,2,LOEUF2,1.13937972723355,3.9783e-07,2.7637e-07,1.0177e-06,5.0679e-06,2.8269e-06,4.53279436885323e-07,3.14890375215536e-07,1.15954674840558e-06,5.77426251964691e-06,3.22091255091652e-06
ENSG00000196724,ZNF418,19,1.527,5,LOEUF5,0.975855647645288,2.7684e-06,0,3.0697e-07,1.7909e-05,6.1108e-06,2.70155877494122e-06,0,2.99558408157674e-07,1.74765987936795e-05,5.96325869163083e-06
ENSG00000196730,DAPK1,9,0.275,1,LOEUF1_mu1,0.912671137382019,3.8187e-06,6.4627e-07,4.9607e-06,4.9975e-05,2.6964e-05,3.48521727232072e-06,5.89831975955878e-07,4.52748771121098e-06,4.56107400906664e-05,2.46092645483688e-05
ENSG00000196734,LCE1B,1,1.843,5,LOEUF5,0.98077977402802,1.5042e-07,0,0,3.3022e-06,1.1923e-06,1.47528893609295e-07,0,0,3.23873096979533e-06,1.16938372457361e-06
ENSG00000196735,HLA-DQA1,6,0.97,3,LOEUF3,1.03362896334713,5.5967e-07,0,1.436e-06,5.1086e-06,2.4929e-06,5.7849112191649e-07,0,1.48429119136648e-06,5.28039692215517e-06,2.57673364272807e-06
ENSG00000196739,COL27A1,9,0.312,1,LOEUF1_mu1,1.01296165949591,6.7438e-06,0,8.4269e-07,7.1349e-05,3.1832e-05,6.83121083930855e-06,0,8.53612660840612e-07,7.2273801443374e-05,3.2244595545074e-05
ENSG00000196743,GM2A,5,1.28,4,LOEUF4,0.985135415226771,3.3552e-07,0,2.5078e-07,5.4745e-06,2.6045e-06,3.30532634516886e-07,0,2.4705225943057e-07,5.39312383065896e-06,2.56578518895812e-06
ENSG00000196747,HIST1H2AI,6,1.846,5,LOEUF5,1.1592539762182,1.1785e-07,0,0,4.0947e-06,2.0723e-06,1.36618081097314e-07,0,0,4.74679725642065e-06,2.40232201491697e-06
ENSG00000196748,CLPSL2,6,1.595,5,LOEUF5,1.38315395045331,3.6618e-07,0,2.1416e-07,3.9883e-06,2.1278e-06,5.06483313576994e-07,0,2.96216250029082e-07,5.51643290059295e-06,2.94307497577456e-06
ENSG00000196754,S100A2,1,1.956,5,LOEUF5,0.967172630840063,3.3941e-07,0,9.0432e-09,2.3505e-06,1.1542e-06,3.28268062633426e-07,0,8.74633553521286e-09,2.27333926878957e-06,1.1163106505156e-06
ENSG00000196757,ZNF700,19,1.708,5,LOEUF5,0.966033426142401,1.593e-06,0,1.7615e-07,1.7396e-05,5.8158e-06,1.53889124784485e-06,0,1.70166788014984e-07,1.68051174811732e-05,5.61825719975898e-06
ENSG00000196776,CD47,3,0.373,1,LOEUF1_mu2,1.08336391867229,9.8749e-07,3.347e-07,8.1996e-07,7.5256e-06,3.9974e-06,1.0698110360497e-06,3.62601903579615e-07,8.8831507875453e-07,8.15296350636018e-06,4.33063892850061e-06
ENSG00000196778,OR52K1,11,1.969,5,LOEUF5,1.26596026983672,2.5805e-07,0,0,8.9591e-06,3.2664e-06,3.26681047631367e-07,0,0,1.13418646534942e-05,4.13513262539468e-06
ENSG00000196781,TLE1,9,0.239,1,LOEUF1_mu1,1.07253781512582,2.4998e-06,4.2094e-06,7.6144e-06,1.8315e-05,1.5267e-05,2.68113003025153e-06,4.51474067899063e-06,8.16673193949405e-06,1.96435300840294e-05,1.63744348235259e-05
ENSG00000196782,MAML3,4,0.223,1,LOEUF1_mu1,0.907001737787395,2.2308e-06,0,1.248e-06,3.1834e-05,1.5381e-05,2.02333947665612e-06,0,1.13193816875867e-06,2.8873493320724e-05,1.39505937289079e-05
ENSG00000196787,HIST1H2AG,6,1.937,5,LOEUF5,1.72220058726267,1.1725e-07,0,0,3.7835e-06,1.8865e-06,2.01928018856548e-07,0,0,6.51594592190832e-06,3.24893140787103e-06
ENSG00000196792,STRN3,14,0.352,1,LOEUF1_mu2,0.954874249027693,2.1632e-06,4.8569e-08,3.6984e-06,1.7711e-05,8.7399e-06,2.0655839754967e-06,4.6377287401026e-08,3.53150692260402e-06,1.69117778245295e-05,8.34550544907713e-06
ENSG00000196793,ZNF239,10,1.265,4,LOEUF4,0.968884740186959,1.0662e-06,0,7.4937e-07,1.1465e-05,4.5602e-06,1.03302490998734e-06,0,7.26053157753902e-07,1.11082635462435e-05,4.41830819220057e-06
ENSG00000196800,SPINK14,5,1.394,4,LOEUF4,1.06358625349996,3.4396e-07,4.7314e-09,9.121e-07,1.362e-06,1.0263e-06,3.65831127753847e-07,5.03225199980972e-09,9.70097021817316e-07,1.44860447726695e-06,1.09155857196701e-06
ENSG00000196811,CHRNG,2,1.316,4,LOEUF4,0.947549956975825,1.8361e-06,0,6.7421e-07,1.9899e-05,9.8041e-06,1.73979647600331e-06,0,6.38847656492671e-07,1.88552965938619e-05,9.28987453318669e-06
ENSG00000196812,ZSCAN16,6,1.459,5,LOEUF5,0.950905145909527,7.7295e-07,6.3144e-08,3.7486e-07,8.9277e-06,3.3474e-06,7.35002132530769e-07,6.00439545333112e-08,3.56456302995645e-07,8.48939587113648e-06,3.18305988541755e-06
ENSG00000196814,MVB12B,9,0.462,2,LOEUF2,0.957509935091548,1.483e-06,8.0966e-07,1.9966e-06,8.9729e-06,4.9891e-06,1.41998723374077e-06,7.75257494046223e-07,1.91176433640378e-06,8.59164089658295e-06,4.77711281716524e-06
ENSG00000196821,C6orf106,6,0.419,1,LOEUF1_mu2,0.930048234913163,7.8049e-07,1.7997e-06,3.8002e-06,3.5536e-06,3.8755e-06,7.25893346867375e-07,1.67380780837322e-06,3.534369302317e-06,3.30501940758742e-06,3.60440193440596e-06
ENSG00000196832,OR11G2,14,1.882,5,LOEUF5,1.00576084181826,3.8088e-07,0,0,8.6354e-06,3.3164e-06,3.8307418943174e-07,0,0,8.68514717343744e-06,3.33550525580609e-06
ENSG00000196834,POTEI,2,1.912,5,LOEUF5,0.915754605214233,9.1982e-07,0,1.0456e-07,1.5522e-05,6.6427e-06,8.42329400968156e-07,0,9.57513015212002e-08,1.42143429821353e-05,6.08308311605659e-06
ENSG00000196839,ADA,20,1.321,4,LOEUF4,0.965525038374023,1.4567e-06,0,7.5842e-07,1.2108e-05,5.8173e-06,1.40648032339944e-06,0,7.32273499603627e-07,1.16905771646327e-05,5.61674880573321e-06
ENSG00000196843,ARID5A,2,0.35,1,LOEUF1_mu2,1.0222328586179,1.1632e-06,2.1016e-06,2.2674e-06,1.7167e-05,1.0913e-05,1.18906126114434e-06,2.14832457567137e-06,2.31781078363022e-06,1.75486714838934e-05,1.11556271860971e-05
ENSG00000196844,PATE2,11,1.736,5,LOEUF5,0.963829541146197,3.0688e-07,0,2.693e-07,2.4091e-06,1.2798e-06,2.95780009586945e-07,0,2.59559295430671e-07,2.3219617475753e-06,1.2335090467589e-06
ENSG00000196850,PPTC7,12,0.359,1,LOEUF1_mu2,0.986568299907461,7.493e-07,1.9951e-06,3.6867e-06,4.9761e-06,5.2596e-06,7.39235627120661e-07,1.96830241514538e-06,3.63718135126884e-06,4.90926251716952e-06,5.18895463019328e-06
ENSG00000196859,KRT39,17,1.221,4,LOEUF4,0.924485099440299,1.3794e-06,0,0,1.5291e-05,5.8738e-06,1.27523474616795e-06,0,0,1.41363016555416e-05,5.43024057709243e-06
ENSG00000196860,TOMM20L,14,1.584,5,LOEUF5,1.1198173413576,4.3265e-07,0,1.0256e-07,4.1725e-06,1.8895e-06,4.84488972738366e-07,0,1.14848466529636e-07,4.67243785681459e-06,2.11589486649519e-06
ENSG00000196862,RGPD4,2,1.902,5,LOEUF5,0.887533737062434,3.4787e-06,0,2.9761e-07,3.5226e-05,1.3917e-05,3.08746361111909e-06,0,2.64138915487151e-07,3.12642634217613e-05,1.23518070186979e-05
ENSG00000196865,NHLRC2,10,0.684,2,LOEUF2,0.999238698232693,1.6173e-06,0,5.9379e-07,1.6579e-05,7.0825e-06,1.61606874665173e-06,0,5.93337946623591e-07,1.65663783779998e-05,7.07710808023305e-06
ENSG00000196866,HIST1H2AD,6,1.947,5,LOEUF5,1.83779019223315,1.7206e-07,0,1.8579e-06,1.7297e-06,1.6691e-06,3.16210180475636e-07,0,3.41443039814997e-06,3.17882569550568e-06,3.06745560985635e-06
